user_id,age,gender,city,monthly_income,credit_score,employment_status,created_at,income_decile
U000165,0.15789473684210525,1,155,0.12391821731055352,0.29292929292929304,3,2024-10-19,4
U000166,0.9649122807017544,1,878,0.13177249865096136,0.4040404040404042,2,2023-12-31,5
U000167,0.24561403508771928,1,546,0.24095014239275947,0.44107744107744096,2,2024-05-04,8
U000168,0.7719298245614034,0,507,0.06801731005137754,0.41414141414141414,1,2025-07-05,1
U000169,0.26315789473684215,1,445,0.1659904279664685,0.36363636363636354,1,2024-06-04,6
U000170,0.8947368421052632,0,840,0.0681921965470943,0.5016835016835015,2,2025-06-25,1
U000171,0.6140350877192983,0,889,0.14807766226753985,0.3973063973063973,0,2025-04-09,5
U000172,0.9999999999999999,0,7,0.08907945185201196,0.5151515151515154,2,2024-06-01,3
U000173,0.8070175438596491,0,150,0.04031330227951775,0.26262626262626276,2,2024-03-19,0
U000174,0.6140350877192983,0,113,0.07391334297719915,0.41414141414141414,3,2025-04-24,2
U000175,0.8245614035087719,0,109,0.15489561557808554,0.6868686868686871,1,2025-05-18,6
U000176,0.8421052631578948,1,530,0.22313409918771662,0.4882154882154881,2,2025-03-06,8
U000177,0.29824561403508765,0,74,0.1233313322912194,0.29292929292929304,2,2024-02-13,4
U000178,0.29824561403508765,0,968,0.12337489016374811,0.3905723905723908,1,2025-05-01,4
U000179,0.3157894736842105,1,564,0.15614547543417864,0.32996632996633024,1,2024-04-24,6
U000180,0.3508771929824561,1,24,0.17830966416006938,0.6565656565656568,1,2025-05-16,7
U000181,0.24561403508771928,0,753,0.11577256764488478,0.4747474747474747,2,2025-08-01,4
U000182,0.7894736842105262,1,961,0.19980258131157663,0.4444444444444444,1,2024-10-19,7
U000183,0.45614035087719296,0,830,0.14597509428532718,0.45117845117845135,1,2025-04-07,5
U000184,0.45614035087719296,1,196,0.13378871506131887,0.34343434343434365,1,2025-08-21,5
U000185,0.45614035087719296,0,277,0.12714663075489285,0.5117845117845119,0,2024-08-29,5
U000186,0.6491228070175438,1,329,0.32749887093409363,0.6531986531986533,3,2024-04-06,9
U000187,0.8421052631578948,0,774,0.5099772090800806,0.49494949494949503,1,2025-07-15,9
U000188,0.38596491228070173,0,613,0.2252898317912864,0.49158249158249157,2,2025-08-24,8
U000189,0.9473684210526315,0,492,0.5217699299373257,0.505050505050505,1,2025-08-28,9
U000190,0.8245614035087719,1,946,0.06726197942474568,0.3804713804713804,1,2024-05-29,1
U000191,0.29824561403508765,0,729,0.019921667880064546,0.3265993265993268,1,2025-04-23,0
U000192,0.42105263157894735,0,510,0.07162770092924553,0.4444444444444444,2,2024-12-09,2
U000193,0.8947368421052632,0,357,0.1581789403253871,0.7474747474747476,2,2024-05-04,6
U000194,0.9298245614035087,0,430,0.23709936445898117,0.4478114478114479,0,2024-06-26,8
U000195,0.6842105263157895,1,713,0.06421281918013605,0.5117845117845119,0,2024-12-27,1
U000196,0.6491228070175438,1,56,0.045190473991528805,0.6835016835016836,1,2025-06-03,0
U000197,0.4736842105263158,1,648,0.2750962394272543,0.42760942760942755,3,2025-07-02,8
U000198,0.19298245614035092,1,988,0.03131909285654166,0.5723905723905724,1,2025-05-27,0
U000199,0.3508771929824561,1,608,0.11529954443268708,0.5959595959595958,1,2024-02-02,4
U000200,0.36842105263157887,0,400,0.035171071633923474,0.3265993265993268,1,2025-05-12,0
U000201,0.9298245614035087,0,991,0.12544558120666657,0.49494949494949503,1,2025-02-15,4
U000202,0.08771929824561403,0,604,0.09047166625892566,0.4814814814814816,1,2025-01-07,3
U000203,0.5964912280701754,1,590,0.05599992227266857,0.4175084175084176,0,2025-01-22,1
U000204,0.38596491228070173,1,520,0.13590187230076284,0.5084175084175084,2,2024-11-08,5
U000205,0.8596491228070174,1,472,0.20266364578083051,0.3535353535353536,2,2024-05-19,7
U000206,0.26315789473684215,1,77,0.037235758458824215,0.569023569023569,2,2024-02-22,0
U000207,0.6842105263157895,1,50,0.1571675025083985,0.3737373737373739,1,2025-06-17,6
U000208,0.5263157894736842,1,447,0.349041896014149,0.5353535353535352,1,2025-02-21,9
U000209,0.22807017543859642,0,270,0.2750708033763792,0.47811447811447816,2,2024-07-09,8
U000210,0.8596491228070174,0,877,0.48133818081145807,0.8282828282828285,1,2024-07-13,9
U000211,0.6666666666666666,1,65,0.10474893253191211,0.5892255892255893,2,2023-12-27,3
U000212,0.17543859649122806,0,999,0.19395436379469633,0.6228956228956231,1,2024-02-28,7
U000213,0.017543859649122806,0,273,0.060884844884302534,0.4747474747474747,1,2025-02-09,1
U000214,0.42105263157894735,0,603,0.2543686963216086,0.24242424242424243,0,2024-10-29,8
U000215,0.21052631578947367,1,354,0.050848084878245915,0.12121212121212133,1,2024-06-05,1
U000216,0.9298245614035087,1,288,0.10321774776978779,0.5791245791245794,1,2024-09-28,3
U000217,0.8596491228070174,0,244,0.3383693439038137,0.558922558922559,3,2025-03-24,9
U000218,0.6666666666666666,1,35,0.36664004068894795,0.3535353535353536,2,2025-08-13,9
U000219,0.631578947368421,1,257,0.031625307975446465,0.4242424242424241,1,2024-02-22,0
U000220,0.4736842105263158,0,764,0.16278210136058852,0.4545454545454548,1,2025-07-28,6
U000221,0.719298245614035,0,946,0.021326654896216005,0.4242424242424241,1,2025-10-27,0
U000222,0.45614035087719296,0,482,0.045818187693383576,0.5084175084175084,1,2024-10-20,0
U000223,0.4035087719298246,0,729,0.16086751998613136,0.3232323232323233,2,2024-01-07,6
U000224,0.4736842105263158,1,151,0.08629043799897096,0.2895622895622896,2,2024-05-03,3
U000225,0.719298245614035,0,809,0.1196029312374027,0.5959595959595958,2,2024-03-22,4
U000226,0.5964912280701754,0,132,0.059870896212506526,0.505050505050505,1,2024-01-19,1
U000227,0.9122807017543858,0,96,0.08524177403027239,0.37037037037037046,1,2024-11-05,2
U000228,0.26315789473684215,1,460,0.11591448552530412,0.2828282828282831,1,2024-05-19,4
U000229,0.49122807017543857,1,458,0.08376309888390321,0.2727272727272727,2,2025-09-19,2
U000230,0.631578947368421,0,243,0.4532223928511815,0.5656565656565655,1,2024-05-21,9
U000231,0.543859649122807,0,782,0.07498373129836192,0.46464646464646475,1,2025-04-18,2
U000232,0.22807017543859642,0,861,0.11548043514642156,0.3905723905723908,2,2025-01-17,4
U000233,0.36842105263157887,0,63,0.18996930971252127,0.558922558922559,3,2025-08-25,7
U000234,0.7719298245614034,0,15,0.08522627223102658,0.38383838383838387,1,2024-03-29,2
U000235,0.5789473684210525,1,751,0.10279821668174818,0.1380471380471382,1,2025-08-23,3
U000236,0.8070175438596491,0,593,0.03789916996598447,0.6363636363636365,1,2024-11-20,0
U000237,0.8421052631578948,1,558,0.3704605791974369,0.5218855218855218,2,2024-12-14,9
U000238,0.719298245614035,0,593,0.18526505947942118,0.5286195286195288,1,2025-02-28,7
U000239,0.017543859649122806,1,1007,0.904213836622171,0.7946127946127948,1,2024-07-29,9
U000240,0.4385964912280701,1,203,0.11421103428987076,0.3097643097643099,1,2024-05-17,4
U000241,0.6491228070175438,0,968,0.034768461523933855,0.4612794612794613,1,2023-12-23,0
U000242,0.5789473684210525,0,957,0.07178217308370197,0.24915824915824936,1,2025-04-11,2
U000243,0.8245614035087719,0,444,0.07808954952753899,0.31986531986531985,1,2025-02-18,2
U000244,0.5087719298245613,0,792,0.38048904246586895,0.6464646464646464,1,2024-01-31,9
U000245,0.24561403508771928,1,516,0.12428993298965188,0.6228956228956231,2,2024-08-06,4
U000246,0.3508771929824561,1,821,0.1319158357101849,0.31986531986531985,2,2025-09-18,5
U000247,0.8421052631578948,1,933,0.34287338075792223,0.6195286195286196,1,2025-05-13,9
U000248,0.8245614035087719,0,455,0.057413533529245504,0.4343434343434345,1,2024-09-28,1
U000249,0.6491228070175438,0,855,0.06538440586679783,0.2592592592592593,0,2024-07-23,1
U000250,0.9298245614035087,1,492,0.2333738017627729,0.7811447811447814,1,2025-07-14,8
U000251,0.4035087719298246,1,670,0.042157907222168174,0.4882154882154881,1,2025-04-15,0
U000252,0.7894736842105262,1,570,0.07784828913082611,0.3973063973063973,1,2024-04-15,2
U000253,0.05263157894736842,0,781,0.0813590099895996,0.27609427609427617,2,2025-03-21,2
U000254,0.14035087719298245,0,228,0.12929439412363905,0.303030303030303,1,2024-06-16,5
U000255,0.0,0,940,0.15068130953523312,0.40067340067340074,1,2025-10-06,6
U000256,0.49122807017543857,0,298,0.10550611900774948,0.31986531986531985,1,2025-03-25,3
U000257,0.05263157894736842,0,74,0.08232164988924401,0.49494949494949503,0,2025-01-22,2
U000258,0.5263157894736842,1,856,0.17611943459479767,0.33333333333333326,2,2024-05-14,6
U000259,0.4385964912280701,0,863,0.13394242304257306,0.5454545454545456,1,2025-04-08,5
U000260,0.7017543859649124,1,1003,0.03270628555384053,0.5117845117845119,1,2024-07-05,0
U000261,0.8947368421052632,0,574,0.07714121058353685,0.5488215488215487,1,2024-11-22,2
U000262,0.26315789473684215,1,965,0.07139899480656975,0.164983164983165,1,2024-03-13,2
U000263,0.45614035087719296,1,363,0.03406880637346651,0.42087542087542107,2,2024-12-20,0
U000264,0.42105263157894735,0,65,0.14958002678317905,0.3265993265993268,0,2025-07-14,5
U000265,0.33333333333333337,0,511,0.19308178716531804,0.22895622895622902,1,2024-06-16,7
U000266,0.6842105263157895,1,1005,0.11931669378935694,0.2996632996632995,2,2024-07-10,4
U000267,0.8245614035087719,1,323,0.0777776576934174,0.47138047138047123,0,2025-01-13,2
U000268,0.22807017543859642,1,515,0.06617477929313323,0.3535353535353536,1,2025-01-23,1
U000269,0.08771929824561403,1,622,0.24589303300016468,0.367003367003367,1,2025-09-27,8
U000270,0.6140350877192983,1,133,0.21993920019667632,0.3367003367003367,1,2024-09-14,8
U000271,0.45614035087719296,0,846,0.17956323571457344,0.6565656565656568,2,2024-07-26,7
U000272,0.5263157894736842,0,549,0.012241836364972176,0.3097643097643099,1,2025-04-20,0
U000273,0.3157894736842105,0,844,0.18532881335800958,0.42087542087542107,2,2024-02-28,7
U000274,0.5087719298245613,1,272,0.16136401423239838,0.3804713804713804,2,2024-02-07,6
U000275,0.2807017543859649,1,191,0.1327634129590893,0.40740740740740766,1,2024-03-12,5
U000276,0.5964912280701754,1,801,0.27303329928395875,0.5387205387205387,2,2024-01-19,8
U000277,0.29824561403508765,1,434,0.15773331818087039,0.38383838383838387,1,2025-03-20,6
U000278,0.17543859649122806,0,806,0.08799203338519884,0.34680134680134667,1,2025-09-13,3
U000279,0.9122807017543858,0,824,0.16393010784558065,0.4444444444444444,1,2024-09-12,6
U000280,0.5087719298245613,0,782,0.15268115080554226,0.7373737373737372,2,2025-10-11,6
U000281,0.29824561403508765,0,700,0.22511330778156477,0.41414141414141414,1,2025-03-15,8
U000282,0.6666666666666666,1,152,0.2789879552111536,0.4579124579124578,3,2025-05-06,8
U000283,0.8245614035087719,0,392,0.02207521713162785,0.31313131313131337,2,2024-01-31,0
U000284,0.017543859649122806,1,281,0.026609602578626046,0.3232323232323233,1,2025-05-21,0
U000285,0.7543859649122807,1,876,0.12660657863609712,0.7003367003367005,0,2025-05-14,4
U000286,0.7543859649122807,0,212,0.15659306259550115,0.45117845117845135,1,2024-07-30,6
U000287,0.8421052631578948,1,920,0.2190326724435977,0.21212121212121215,1,2024-09-08,7
U000288,0.719298245614035,0,318,0.14713238001634674,0.5791245791245794,0,2025-01-07,5
U000289,0.19298245614035092,0,727,0.0392039411250398,0.5454545454545456,2,2025-07-29,0
U000290,0.543859649122807,1,39,0.1578290581663533,0.40740740740740766,1,2024-01-22,6
U000291,0.45614035087719296,0,779,0.1923372641311181,0.771043771043771,1,2024-05-27,7
U000292,0.10526315789473684,1,742,0.14180128942219442,0.4478114478114479,1,2024-05-20,5
U000293,0.7719298245614034,0,790,0.08985246762989607,0.35016835016835013,1,2024-11-12,3
U000294,0.4385964912280701,1,817,0.2191666210891935,0.35690235690235705,1,2025-10-20,8
U000295,0.3508771929824561,0,455,0.1313848445022159,0.37037037037037046,1,2025-01-19,5
U000296,0.8596491228070174,0,110,0.173543734232787,0.5420875420875422,3,2024-08-16,6
U000297,0.9122807017543858,1,795,0.25094137950948153,0.4579124579124578,2,2025-05-11,8
U000298,0.5964912280701754,0,622,0.10318281413768457,0.31986531986531985,1,2024-04-24,3
U000299,0.21052631578947367,0,641,0.09085790122886692,0.4612794612794613,2,2024-05-24,3
U000300,0.543859649122807,0,731,0.2088324885398582,0.3535353535353536,2,2025-02-10,7
U000301,0.22807017543859642,0,462,0.22488918669810254,0.6363636363636365,1,2025-08-27,8
U000302,0.3157894736842105,0,442,0.16604686761583526,0.696969696969697,3,2025-02-03,6
U000303,0.543859649122807,1,902,0.0708178956700527,0.26936026936026924,1,2025-07-16,2
